payment_id,order_id,amount,payment_mode,payment_ts,payment_status
PAY00030794,O00034317,42881.26,WALLET,2026-08-24 04:02:00,SUCCESS
PAY00030795,O00043424,34762.1,CARD,2026-08-17 23:40:00,SUCCESS
PAY00030796,O00047826,97055.97,COD,2026-09-10 20:00:00,SUCCESS
PAY00030797,O00027673,80229.37,WALLET,2026-09-10 02:23:00,SUCCESS
PAY00030798,O00048693,115464.15,CARD,2026-08-12 14:41:00,SUCCESS
PAY00030799,O00028703,65939.38,CARD,2026-08-23 05:20:00,SUCCESS
PAY00030800,O00015774,102956.28,UPI,2026-08-30 14:53:00,SUCCESS
PAY00030801,O00038144,9509.8,WALLET,2026-08-04 19:49:00,SUCCESS
PAY00030802,O00011645,42512.45,UPI,2026-08-13 04:54:00,SUCCESS
PAY00030803,O00022331,80233.46,COD,2026-08-31 20:13:00,SUCCESS
PAY00030804,O00013739,65247.56,CARD,2026-08-15 05:40:00,SUCCESS
PAY00030805,O00029338,68863.56,NETBANKING,2026-08-16 01:22:00,SUCCESS
PAY00030806,O00029616,70327.8,NETBANKING,2026-09-02 10:44:00,SUCCESS
PAY00030807,O00043918,107066.01,WALLET,2026-09-09 16:18:00,SUCCESS
PAY00030808,O00023134,66864.59,UPI,2026-09-09 08:35:00,SUCCESS
PAY00030809,O00000340,55852.95,UPI,2026-08-26 02:05:00,SUCCESS
PAY00030810,O00012922,87340.61,UPI,2026-09-09 20:45:00,SUCCESS
PAY00030811,O00049848,42230.1,CARD,2026-08-25 23:35:00,SUCCESS
PAY00030812,O00008442,32480.17,COD,2026-08-14 11:40:00,SUCCESS
PAY00030813,O00046577,75165.57,CARD,2026-08-04 05:09:00,SUCCESS
PAY00030814,O00008054,25397.62,CARD,2026-09-03 12:57:00,SUCCESS
PAY00030815,O00000211,97047.49,NETBANKING,2026-08-11 23:24:00,SUCCESS
PAY00030816,O00019576,102059.24,UPI,2026-08-17 21:32:00,SUCCESS
PAY00030817,O00012942,50306.23,CARD,2026-09-03 12:56:00,SUCCESS
PAY00030818,O00029672,58538.61,NETBANKING,2026-09-03 07:46:00,SUCCESS
PAY00030819,O00044313,73988.23,NETBANKING,2026-08-04 00:36:00,SUCCESS
PAY00030820,O00013766,47530.59,UPI,2026-08-25 16:27:00,SUCCESS
PAY00030821,O00000213,26521.45,CARD,2026-08-15 02:48:00,SUCCESS
PAY00030822,O00048432,51641.9,NETBANKING,2026-08-23 14:55:00,SUCCESS
PAY00030823,O00034152,84275.03,COD,2026-08-25 12:33:00,SUCCESS
PAY00030824,O00027667,63227.39,CARD,2026-09-04 10:36:00,SUCCESS
PAY00030825,O00026320,82849.62,NETBANKING,2026-08-16 00:23:00,SUCCESS
PAY00030826,O00032249,7384.1,COD,2026-08-11 22:09:00,SUCCESS
PAY00030827,O00013685,44168.69,UPI,2026-08-19 00:07:00,SUCCESS
PAY00030828,O00048096,110439.64,COD,2026-09-08 22:30:00,SUCCESS
PAY00030829,O00006851,107267.66,UPI,2026-08-18 09:34:00,SUCCESS
PAY00030830,O00027061,86996.35,CARD,2026-08-16 04:43:00,SUCCESS
PAY00030831,O00011187,12209.08,UPI,2026-08-01 14:26:00,SUCCESS
PAY00030832,O00027194,72828.05,CARD,2026-08-29 02:11:00,SUCCESS
PAY00030833,O00042234,63272.01,WALLET,2026-08-26 16:42:00,SUCCESS
PAY00030834,O00042594,42285.37,WALLET,2026-08-04 18:44:00,SUCCESS
PAY00030835,O00038219,56695.75,WALLET,2026-09-05 05:50:00,SUCCESS
PAY00030836,O00026445,107031.79,CARD,2026-09-03 02:41:00,SUCCESS
PAY00030837,O00049593,52352.38,UPI,2026-09-06 20:04:00,SUCCESS
PAY00030838,O00045129,63033.69,NETBANKING,2026-08-04 07:59:00,SUCCESS
PAY00030839,O00036958,50894.28,COD,2026-09-03 00:19:00,SUCCESS
PAY00030840,O00011494,100644.42,COD,2026-08-08 07:14:00,SUCCESS
PAY00030841,O00017548,11283.45,UPI,2026-08-20 06:37:00,SUCCESS
PAY00030842,O00031684,82110.21,WALLET,2026-08-20 09:46:00,SUCCESS
PAY00030843,O00040788,59949.02,NETBANKING,2026-09-09 23:46:00,SUCCESS
PAY00030844,O00015979,21868.29,UPI,2026-09-02 01:35:00,SUCCESS
PAY00030845,O00026436,115417.92,CARD,2026-09-08 15:24:00,SUCCESS
PAY00030846,O00009047,8590.18,NETBANKING,2026-08-24 08:58:00,SUCCESS
PAY00030847,O00048028,56132.49,NETBANKING,2026-08-11 23:56:00,SUCCESS
PAY00030848,O00008968,22758.68,NETBANKING,2026-09-04 06:26:00,SUCCESS
PAY00030849,O00035652,67103.99,COD,2026-08-06 16:30:00,SUCCESS
PAY00030850,O00039367,29064.11,NETBANKING,2026-09-10 18:20:00,SUCCESS
PAY00030851,O00025807,76266.67,CARD,2026-09-09 19:23:00,SUCCESS
PAY00030852,O00003085,118648.49,COD,2026-08-10 04:26:00,SUCCESS
PAY00030853,O00012351,8491.2,NETBANKING,2026-08-02 13:13:00,SUCCESS
PAY00030854,O00008166,103189.17,WALLET,2026-08-04 17:32:00,SUCCESS
PAY00030855,O00013119,71869.91,UPI,2026-09-07 02:10:00,SUCCESS
PAY00030856,O00041458,46648.76,WALLET,2026-09-11 19:10:00,SUCCESS
PAY00030857,O00046228,81979.88,WALLET,2026-08-20 17:34:00,SUCCESS
PAY00030858,O00023541,14853.18,CARD,2026-08-05 09:04:00,SUCCESS
PAY00030859,O00021024,16584.46,CARD,2026-08-13 08:07:00,SUCCESS
PAY00030860,O00024455,2034.39,UPI,2026-08-30 06:06:00,SUCCESS
PAY00030861,O00024377,29717.59,UPI,2026-08-11 14:44:00,SUCCESS
PAY00030862,O00032525,39392.28,NETBANKING,2026-08-24 06:45:00,SUCCESS
PAY00030863,O00006164,119487.58,UPI,2026-08-27 21:55:00,SUCCESS
PAY00030864,O00021197,68843.0,COD,2026-08-28 15:20:00,SUCCESS
PAY00030865,O00008232,25344.87,CARD,2026-09-04 07:02:00,SUCCESS
PAY00030866,O00044356,104094.92,CARD,2026-08-05 14:38:00,SUCCESS
PAY00030867,O00005457,99794.32,CARD,2026-08-31 13:47:00,SUCCESS
PAY00030868,O00031041,75418.63,NETBANKING,2026-08-26 14:52:00,SUCCESS
PAY00030869,O00009147,14400.01,NETBANKING,2026-08-14 19:11:00,SUCCESS
PAY00030870,O00043842,107045.85,CARD,2026-08-12 13:20:00,SUCCESS
PAY00030871,O00026560,15601.44,WALLET,2026-08-12 22:51:00,SUCCESS
PAY00030872,O00029265,71582.38,COD,2026-08-31 14:18:00,SUCCESS
PAY00030873,O00039955,63662.08,COD,2026-08-18 04:07:00,SUCCESS
PAY00030874,O00045440,87045.76,COD,2026-09-06 13:23:00,SUCCESS
PAY00030875,O00048718,87286.88,CARD,2026-09-10 18:03:00,SUCCESS
PAY00030876,O00021986,52231.3,NETBANKING,2026-08-26 02:56:00,SUCCESS
PAY00030877,O00048515,101668.1,WALLET,2026-08-24 21:57:00,SUCCESS
PAY00030878,O00022280,66898.37,UPI,2026-08-19 17:09:00,SUCCESS
PAY00030879,O00035157,53778.02,UPI,2026-08-29 18:16:00,SUCCESS
PAY00030880,O00002936,4899.22,COD,2026-08-23 03:04:00,SUCCESS
PAY00030881,O00036434,91165.36,UPI,2026-08-08 18:33:00,SUCCESS
PAY00030882,O00041685,62407.07,WALLET,2026-08-17 04:30:00,SUCCESS
PAY00030883,O00003891,20422.4,CARD,2026-09-02 03:58:00,SUCCESS
PAY00030884,O00040449,85302.95,CARD,2026-08-16 19:11:00,SUCCESS
PAY00030885,O00025211,111894.17,WALLET,2026-09-06 04:52:00,SUCCESS
PAY00030886,O00028778,28974.25,UPI,2026-08-17 02:51:00,SUCCESS
PAY00030887,O00006386,115985.72,NETBANKING,2026-08-30 03:24:00,SUCCESS
PAY00030888,O00007396,18457.4,NETBANKING,2026-08-03 17:24:00,SUCCESS
PAY00030889,O00043790,15809.2,CARD,2026-09-07 21:32:00,SUCCESS
PAY00030890,O00008473,7409.89,NETBANKING,2026-09-07 14:24:00,SUCCESS
PAY00030891,O00000534,37313.92,COD,2026-09-05 17:53:00,SUCCESS
PAY00030892,O00005938,81124.15,COD,2026-08-17 00:42:00,SUCCESS
PAY00030893,O00034522,45950.62,NETBANKING,2026-08-19 14:17:00,SUCCESS
PAY00030894,O00000204,81436.1,COD,2026-08-03 16:17:00,SUCCESS
PAY00030895,O00018361,103397.69,WALLET,2026-08-13 21:19:00,SUCCESS
PAY00030896,O00013358,23442.01,NETBANKING,2026-08-13 04:51:00,SUCCESS
PAY00030897,O00015403,109437.07,COD,2026-08-17 17:29:00,SUCCESS
PAY00030898,O00045776,112444.42,UPI,2026-08-07 00:57:00,SUCCESS
PAY00030899,O00028319,88818.99,NETBANKING,2026-08-17 01:51:00,SUCCESS
PAY00030900,O00015081,98606.71,WALLET,2026-08-30 22:22:00,SUCCESS
PAY00030901,O00048439,10336.24,CARD,2026-09-04 23:43:00,SUCCESS
PAY00030902,O00033700,98278.13,UPI,2026-09-07 18:37:00,SUCCESS
PAY00030903,O00030039,75367.3,UPI,2026-08-18 20:40:00,SUCCESS
PAY00030904,O00025606,61005.37,CARD,2026-08-18 16:40:00,SUCCESS
PAY00030905,O00039115,102178.21,CARD,2026-09-06 08:11:00,SUCCESS
PAY00030906,O00015754,39581.86,UPI,2026-08-17 20:22:00,SUCCESS
PAY00030907,O00004703,28525.94,UPI,2026-08-09 22:24:00,SUCCESS
PAY00030908,O00039977,97272.89,NETBANKING,2026-08-06 10:48:00,SUCCESS
PAY00030909,O00026570,106476.0,NETBANKING,2026-09-05 11:16:00,SUCCESS
PAY00030910,O00031106,11157.96,UPI,2026-09-11 10:23:00,SUCCESS
PAY00030911,O00046409,28971.97,NETBANKING,2026-08-03 06:56:00,SUCCESS
PAY00030912,O00008443,2306.43,UPI,2026-08-30 19:00:00,SUCCESS
PAY00030913,O00019607,86239.4,WALLET,2026-08-08 10:50:00,SUCCESS
PAY00030914,O00020485,102899.52,WALLET,2026-08-05 01:50:00,SUCCESS
PAY00030915,O00037887,46017.88,COD,2026-09-07 15:23:00,SUCCESS
PAY00030916,O00045435,13652.47,WALLET,2026-08-26 12:07:00,SUCCESS
PAY00030917,O00024466,50270.63,COD,2026-08-15 15:29:00,SUCCESS
PAY00030918,O00029260,7770.52,WALLET,2026-08-16 07:54:00,SUCCESS
PAY00030919,O00021938,53579.47,UPI,2026-08-03 16:06:00,SUCCESS
PAY00030920,O00019198,62196.36,NETBANKING,2026-09-04 17:50:00,SUCCESS
PAY00030921,O00000140,80503.13,NETBANKING,2026-08-11 13:10:00,SUCCESS
PAY00030922,O00020638,26377.05,CARD,2026-09-08 15:07:00,SUCCESS
PAY00030923,O00024540,76510.29,CARD,2026-08-08 15:05:00,SUCCESS
PAY00030924,O00035345,74911.14,NETBANKING,2026-08-12 09:00:00,SUCCESS
PAY00030925,O00040608,54537.0,UPI,2026-08-16 01:51:00,SUCCESS
PAY00030926,O00035640,117522.89,COD,2026-08-02 13:53:00,SUCCESS
PAY00030927,O00013637,95434.05,WALLET,2026-09-11 03:26:00,SUCCESS
PAY00030928,O00022265,54372.52,COD,2026-08-27 20:06:00,SUCCESS
PAY00030929,O00014610,19932.28,NETBANKING,2026-08-05 12:30:00,SUCCESS
PAY00030930,O00016746,115092.98,NETBANKING,2026-09-04 06:10:00,SUCCESS
PAY00030931,O00031440,43586.83,CARD,2026-08-11 00:05:00,SUCCESS
PAY00030932,O00002898,98638.68,WALLET,2026-08-24 07:22:00,SUCCESS
PAY00030933,O00003240,35588.6,COD,2026-08-06 10:40:00,SUCCESS
PAY00030934,O00027020,27843.08,CARD,2026-08-20 00:00:00,SUCCESS
PAY00030935,O00010703,59333.15,CARD,2026-08-15 08:53:00,SUCCESS
PAY00030936,O00026459,49265.79,CARD,2026-09-09 00:15:00,SUCCESS
PAY00030937,O00009534,15956.81,COD,2026-08-11 21:56:00,SUCCESS
PAY00030938,O00006281,5545.59,UPI,2026-08-08 17:22:00,SUCCESS
PAY00030939,O00016884,71563.14,NETBANKING,2026-08-05 18:15:00,SUCCESS
PAY00030940,O00006496,17261.75,UPI,2026-09-05 17:15:00,SUCCESS
PAY00030941,O00015283,82981.12,UPI,2026-09-09 16:00:00,SUCCESS
PAY00030942,O00010323,115745.8,NETBANKING,2026-08-18 15:05:00,SUCCESS
PAY00030943,O00005349,94792.98,WALLET,2026-08-15 13:45:00,SUCCESS
PAY00030944,O00029941,49566.48,CARD,2026-08-14 22:47:00,SUCCESS
PAY00030945,O00012476,33407.91,NETBANKING,2026-08-10 13:59:00,SUCCESS
PAY00030946,O00001890,74108.09,UPI,2026-08-11 21:58:00,SUCCESS
PAY00030947,O00028137,57132.52,CARD,2026-08-05 04:03:00,SUCCESS
PAY00030948,O00028441,61582.64,NETBANKING,2026-08-22 01:29:00,SUCCESS
PAY00030949,O00001769,42753.61,COD,2026-08-04 01:14:00,SUCCESS
PAY00030950,O00027939,77678.03,UPI,2026-08-14 13:36:00,SUCCESS
PAY00030951,O00010382,22141.67,NETBANKING,2026-08-18 17:59:00,SUCCESS
PAY00030952,O00023426,9317.57,WALLET,2026-08-15 23:50:00,SUCCESS
PAY00030953,O00045157,103947.23,NETBANKING,2026-08-22 22:57:00,SUCCESS
PAY00030954,O00006127,6212.05,COD,2026-08-17 12:01:00,SUCCESS
PAY00030955,O00006558,103343.92,CARD,2026-09-06 19:34:00,SUCCESS
PAY00030956,O00020940,109206.72,WALLET,2026-08-21 02:14:00,SUCCESS
PAY00030957,O00043053,59312.44,COD,2026-08-04 21:31:00,SUCCESS
PAY00030958,O00041542,85293.91,UPI,2026-08-14 07:37:00,SUCCESS
PAY00030959,O00001432,40794.94,WALLET,2026-09-10 00:31:00,SUCCESS
PAY00030960,O00041399,73776.53,COD,2026-08-31 18:09:00,SUCCESS
PAY00030961,O00031783,27227.66,CARD,2026-08-01 01:54:00,SUCCESS
PAY00030962,O00038776,29515.89,CARD,2026-08-03 00:04:00,SUCCESS
PAY00030963,O00035748,81908.36,CARD,2026-08-21 06:46:00,SUCCESS
PAY00030964,O00005709,28490.68,CARD,2026-08-16 01:34:00,SUCCESS
PAY00030965,O00046007,8888.41,COD,2026-08-11 13:24:00,SUCCESS
PAY00030966,O00000457,117115.62,UPI,2026-09-03 12:14:00,SUCCESS
PAY00030967,O00005831,6267.7,NETBANKING,2026-08-21 16:51:00,SUCCESS
PAY00030968,O00004774,40701.56,CARD,2026-09-08 17:40:00,SUCCESS
PAY00030969,O00000777,72315.36,UPI,2026-08-05 10:46:00,SUCCESS
PAY00030970,O00009984,92727.33,UPI,2026-08-07 21:24:00,SUCCESS
PAY00030971,O00021363,24719.44,UPI,2026-08-12 09:28:00,SUCCESS
PAY00030972,O00039070,69671.73,WALLET,2026-08-11 20:01:00,SUCCESS
PAY00030973,O00014335,97303.76,COD,2026-08-22 00:06:00,SUCCESS
PAY00030974,O00006720,84276.17,UPI,2026-08-17 04:31:00,SUCCESS
PAY00030975,O00032046,104992.29,WALLET,2026-08-19 06:53:00,SUCCESS
PAY00030976,O00029647,34573.59,CARD,2026-09-07 00:57:00,SUCCESS
PAY00030977,O00004468,109635.52,NETBANKING,2026-09-06 17:27:00,SUCCESS
PAY00030978,O00001889,57460.05,UPI,2026-08-27 05:25:00,SUCCESS
PAY00030979,O00030773,13403.93,NETBANKING,2026-08-01 09:35:00,SUCCESS
PAY00030980,O00010408,15348.03,COD,2026-08-31 01:47:00,SUCCESS
PAY00030981,O00048677,42108.72,WALLET,2026-08-05 04:32:00,SUCCESS
PAY00030982,O00049579,18847.36,COD,2026-08-13 01:24:00,SUCCESS
PAY00030983,O00026515,67337.16,CARD,2026-08-26 18:04:00,SUCCESS
PAY00030984,O00033940,81724.93,UPI,2026-08-23 14:24:00,SUCCESS
PAY00030985,O00033643,85036.72,WALLET,2026-08-24 18:53:00,SUCCESS
PAY00030986,O00018309,91019.95,WALLET,2026-08-29 10:09:00,SUCCESS
PAY00030987,O00049034,44615.2,NETBANKING,2026-08-01 23:28:00,SUCCESS
PAY00030988,O00029549,26166.89,UPI,2026-08-15 23:42:00,SUCCESS
PAY00030989,O00036571,45481.06,CARD,2026-08-27 08:52:00,SUCCESS
PAY00030990,O00039379,69890.77,NETBANKING,2026-08-06 08:29:00,SUCCESS
PAY00030991,O00044708,42932.51,COD,2026-09-10 03:49:00,SUCCESS
PAY00030992,O00015959,116839.1,WALLET,2026-08-01 03:19:00,SUCCESS
PAY00030993,O00007959,105620.5,COD,2026-08-01 18:50:00,SUCCESS
PAY00030994,O00048198,75858.12,COD,2026-09-03 08:08:00,SUCCESS
PAY00030995,O00045642,29208.04,COD,2026-09-11 21:50:00,SUCCESS
PAY00030996,O00013855,50031.86,CARD,2026-08-15 04:59:00,SUCCESS
PAY00030997,O00006877,119735.66,CARD,2026-08-24 03:25:00,SUCCESS
PAY00030998,O00025479,42690.77,COD,2026-08-09 19:56:00,SUCCESS
PAY00030999,O00030929,11993.23,WALLET,2026-09-04 03:41:00,SUCCESS
PAY00031000,O00005298,94553.8,CARD,2026-08-18 09:02:00,SUCCESS
PAY00031001,O00047578,39009.01,NETBANKING,2026-08-24 15:23:00,SUCCESS
PAY00031002,O00041590,65123.48,UPI,2026-09-04 01:14:00,SUCCESS
PAY00031003,O00026373,107433.0,NETBANKING,2026-08-23 21:21:00,SUCCESS
PAY00031004,O00047212,70402.58,COD,2026-08-27 08:54:00,SUCCESS
PAY00031005,O00048954,51487.31,COD,2026-09-05 17:49:00,SUCCESS
PAY00031006,O00041177,47566.04,NETBANKING,2026-08-11 17:23:00,SUCCESS
PAY00031007,O00022402,32361.83,UPI,2026-08-12 08:38:00,SUCCESS
PAY00031008,O00024536,9506.17,UPI,2026-08-15 21:06:00,SUCCESS
PAY00031009,O00030580,30061.75,NETBANKING,2026-08-08 05:03:00,SUCCESS
PAY00031010,O00021379,4201.08,NETBANKING,2026-08-11 20:08:00,SUCCESS
PAY00031011,O00004501,73081.86,WALLET,2026-09-01 19:10:00,SUCCESS
PAY00031012,O00028386,53333.66,NETBANKING,2026-08-31 16:05:00,SUCCESS
PAY00031013,O00005117,48571.06,COD,2026-08-04 02:31:00,SUCCESS
PAY00031014,O00002488,113536.43,NETBANKING,2026-08-20 09:06:00,SUCCESS
PAY00031015,O00002286,97607.17,NETBANKING,2026-08-10 18:42:00,SUCCESS
PAY00031016,O00005777,56066.71,COD,2026-08-22 01:45:00,SUCCESS
PAY00031017,O00013430,18420.74,CARD,2026-08-11 02:06:00,SUCCESS
PAY00031018,O00036103,2962.6,NETBANKING,2026-09-04 04:55:00,SUCCESS
PAY00031019,O00030248,1956.81,UPI,2026-08-12 09:12:00,SUCCESS
PAY00031020,O00004023,115902.74,CARD,2026-08-30 03:51:00,SUCCESS
PAY00031021,O00028675,104017.92,COD,2026-08-25 02:16:00,SUCCESS
PAY00031022,O00019465,48960.52,NETBANKING,2026-09-09 21:22:00,SUCCESS
PAY00031023,O00008200,17518.0,WALLET,2026-09-05 07:01:00,SUCCESS
PAY00031024,O00025296,77493.14,NETBANKING,2026-08-13 16:50:00,SUCCESS
PAY00031025,O00033810,86354.67,UPI,2026-09-10 15:41:00,SUCCESS
PAY00031026,O00014538,11296.37,WALLET,2026-09-08 11:02:00,SUCCESS
PAY00031027,O00009591,76517.13,COD,2026-08-08 06:16:00,SUCCESS
PAY00031028,O00012466,97251.42,WALLET,2026-08-21 04:08:00,SUCCESS
PAY00031029,O00032704,59476.44,NETBANKING,2026-08-15 21:54:00,SUCCESS
PAY00031030,O00012696,66962.76,COD,2026-08-20 06:40:00,SUCCESS
PAY00031031,O00034604,113734.3,COD,2026-09-07 10:43:00,SUCCESS
PAY00031032,O00018771,17241.59,UPI,2026-08-20 21:05:00,SUCCESS
PAY00031033,O00008289,22866.89,NETBANKING,2026-08-20 06:05:00,SUCCESS
PAY00031034,O00000283,22244.28,NETBANKING,2026-08-06 05:49:00,SUCCESS
PAY00031035,O00024894,55804.67,UPI,2026-09-04 19:43:00,SUCCESS
PAY00031036,O00046829,55244.22,UPI,2026-08-13 18:10:00,SUCCESS
PAY00031037,O00019031,31397.3,NETBANKING,2026-08-19 13:31:00,SUCCESS
PAY00031038,O00047179,99356.89,COD,2026-08-12 12:57:00,SUCCESS
PAY00031039,O00024859,88048.03,CARD,2026-08-18 07:42:00,SUCCESS
PAY00031040,O00029186,61894.56,COD,2026-08-31 22:28:00,SUCCESS
PAY00031041,O00030159,51428.79,NETBANKING,2026-09-03 14:18:00,SUCCESS
PAY00031042,O00032452,102145.12,WALLET,2026-09-02 17:36:00,SUCCESS
PAY00031043,O00010886,46647.52,CARD,2026-08-11 13:25:00,SUCCESS
PAY00031044,O00036068,113245.19,CARD,2026-09-03 05:28:00,SUCCESS
PAY00031045,O00023467,106395.76,COD,2026-09-11 11:05:00,SUCCESS
PAY00031046,O00025414,80378.41,CARD,2026-08-21 17:02:00,SUCCESS
PAY00031047,O00017661,5251.7,COD,2026-09-03 14:46:00,SUCCESS
PAY00031048,O00044119,35548.72,NETBANKING,2026-08-03 06:39:00,SUCCESS
PAY00031049,O00031145,38850.89,COD,2026-08-09 19:28:00,SUCCESS
PAY00031050,O00018298,60891.99,NETBANKING,2026-08-21 00:08:00,SUCCESS
PAY00031051,O00037849,11065.96,COD,2026-08-21 00:56:00,SUCCESS
PAY00031052,O00003029,72573.83,NETBANKING,2026-09-05 15:31:00,SUCCESS
PAY00031053,O00017067,105070.29,COD,2026-08-04 07:40:00,SUCCESS
PAY00031054,O00033380,24605.88,WALLET,2026-08-07 01:25:00,SUCCESS
PAY00031055,O00026047,112292.82,NETBANKING,2026-08-23 05:03:00,SUCCESS
PAY00031056,O00038806,27977.96,NETBANKING,2026-08-30 13:01:00,SUCCESS
PAY00031057,O00001511,5414.06,WALLET,2026-09-06 18:17:00,SUCCESS
PAY00031058,O00030267,56153.7,COD,2026-09-03 23:17:00,SUCCESS
PAY00031059,O00041356,107023.91,UPI,2026-08-29 17:12:00,SUCCESS
PAY00031060,O00031423,68583.96,WALLET,2026-08-20 15:53:00,SUCCESS
PAY00031061,O00042047,57652.24,NETBANKING,2026-08-13 23:12:00,SUCCESS
PAY00031062,O00042683,82029.36,UPI,2026-09-08 02:47:00,SUCCESS
PAY00031063,O00039460,118049.84,NETBANKING,2026-09-08 10:22:00,SUCCESS
PAY00031064,O00030209,54462.75,WALLET,2026-09-11 05:38:00,SUCCESS
PAY00031065,O00022590,58437.45,CARD,2026-09-04 04:14:00,SUCCESS
PAY00031066,O00033947,80601.32,COD,2026-08-14 07:53:00,SUCCESS
PAY00031067,O00011058,77211.33,NETBANKING,2026-09-04 01:45:00,SUCCESS
PAY00031068,O00008380,96190.03,WALLET,2026-08-20 21:57:00,SUCCESS
PAY00031069,O00025577,93137.96,NETBANKING,2026-09-08 14:43:00,SUCCESS
PAY00031070,O00025249,103855.18,COD,2026-09-11 17:09:00,SUCCESS
PAY00031071,O00019387,64620.06,WALLET,2026-08-28 21:18:00,SUCCESS
PAY00031072,O00017756,63519.82,WALLET,2026-08-06 23:33:00,SUCCESS
PAY00031073,O00038447,107685.14,COD,2026-09-08 15:42:00,SUCCESS
PAY00031074,O00021887,99710.61,WALLET,2026-09-01 18:40:00,SUCCESS
PAY00031075,O00044856,86429.45,UPI,2026-09-09 10:19:00,SUCCESS
PAY00031076,O00026582,44540.22,UPI,2026-09-08 17:03:00,SUCCESS
PAY00031077,O00040464,32021.89,WALLET,2026-08-24 09:48:00,SUCCESS
PAY00031078,O00012202,30039.54,UPI,2026-09-04 14:49:00,SUCCESS
PAY00031079,O00013923,9564.07,WALLET,2026-09-01 03:41:00,SUCCESS
PAY00031080,O00027940,92120.93,UPI,2026-08-13 10:35:00,SUCCESS
PAY00031081,O00047072,93759.06,UPI,2026-08-24 11:07:00,SUCCESS
PAY00031082,O00039513,35043.08,COD,2026-08-05 08:39:00,SUCCESS
PAY00031083,O00029743,13754.3,NETBANKING,2026-08-24 02:23:00,SUCCESS
PAY00031084,O00026514,17700.19,COD,2026-09-09 13:46:00,SUCCESS
PAY00031085,O00002771,75391.96,UPI,2026-09-05 16:49:00,SUCCESS
PAY00031086,O00002422,24929.16,CARD,2026-08-05 22:37:00,SUCCESS
PAY00031087,O00041289,111379.65,WALLET,2026-08-28 21:05:00,SUCCESS
PAY00031088,O00000160,68699.35,NETBANKING,2026-09-08 01:28:00,SUCCESS
PAY00031089,O00002511,37493.63,COD,2026-09-11 05:19:00,SUCCESS
PAY00031090,O00042754,88644.69,NETBANKING,2026-09-01 06:16:00,SUCCESS
PAY00031091,O00002374,25079.88,NETBANKING,2026-08-30 09:00:00,SUCCESS
PAY00031092,O00007349,29278.26,COD,2026-09-01 08:38:00,SUCCESS
PAY00031093,O00036845,116516.38,COD,2026-08-27 07:56:00,SUCCESS
PAY00031094,O00005467,29374.23,UPI,2026-08-06 00:25:00,SUCCESS
PAY00031095,O00023717,70533.5,WALLET,2026-08-02 13:39:00,SUCCESS
PAY00031096,O00032614,20518.57,UPI,2026-08-22 10:58:00,SUCCESS
PAY00031097,O00039510,100596.04,CARD,2026-09-05 14:50:00,SUCCESS
PAY00031098,O00039179,16696.65,NETBANKING,2026-08-18 13:36:00,SUCCESS
PAY00031099,O00008457,25364.23,CARD,2026-08-31 21:18:00,SUCCESS
PAY00031100,O00025376,79149.0,WALLET,2026-09-04 14:33:00,SUCCESS
PAY00031101,O00001726,111271.08,UPI,2026-09-02 21:16:00,SUCCESS
PAY00031102,O00023890,78032.49,WALLET,2026-08-23 20:29:00,SUCCESS
PAY00031103,O00032635,38686.0,CARD,2026-09-05 17:57:00,SUCCESS
PAY00031104,O00014409,18147.8,WALLET,2026-08-12 12:35:00,SUCCESS
PAY00031105,O00005772,94768.8,COD,2026-08-11 13:34:00,SUCCESS
PAY00031106,O00024771,32504.72,COD,2026-09-01 09:14:00,SUCCESS
PAY00031107,O00009915,7293.3,WALLET,2026-08-19 06:13:00,SUCCESS
PAY00031108,O00044078,72120.62,UPI,2026-08-06 03:13:00,SUCCESS
PAY00031109,O00004906,84949.77,WALLET,2026-08-11 10:13:00,SUCCESS
PAY00031110,O00033383,22298.11,NETBANKING,2026-09-03 08:33:00,SUCCESS
PAY00031111,O00037541,33591.01,UPI,2026-09-06 01:15:00,SUCCESS
PAY00031112,O00023042,108581.37,COD,2026-08-20 14:10:00,SUCCESS
PAY00031113,O00025489,38628.02,WALLET,2026-09-10 03:52:00,SUCCESS
PAY00031114,O00048779,58771.32,UPI,2026-09-09 19:52:00,SUCCESS
PAY00031115,O00036584,33600.12,WALLET,2026-08-07 07:27:00,SUCCESS
PAY00031116,O00049173,79353.87,UPI,2026-08-23 01:39:00,SUCCESS
PAY00031117,O00026230,85892.62,CARD,2026-09-03 06:13:00,SUCCESS
PAY00031118,O00048819,92515.07,NETBANKING,2026-09-04 01:25:00,SUCCESS
PAY00031119,O00017851,67944.6,COD,2026-09-08 13:54:00,SUCCESS
PAY00031120,O00048232,23881.41,NETBANKING,2026-08-04 18:17:00,SUCCESS
PAY00031121,O00016337,78148.1,NETBANKING,2026-08-29 18:36:00,SUCCESS
PAY00031122,O00031938,114052.73,CARD,2026-08-01 23:49:00,SUCCESS
PAY00031123,O00003008,63035.34,COD,2026-09-07 09:02:00,SUCCESS
PAY00031124,O00026931,66910.72,COD,2026-08-09 03:09:00,SUCCESS
PAY00031125,O00009671,95806.43,NETBANKING,2026-08-16 05:46:00,SUCCESS
PAY00031126,O00039376,102599.95,COD,2026-08-01 03:57:00,SUCCESS
PAY00031127,O00019001,7887.65,COD,2026-08-02 10:01:00,SUCCESS
PAY00031128,O00023949,93466.44,CARD,2026-08-19 08:21:00,SUCCESS
