order_id,customer_id,product_id,quantity,order_date,updated_at,order_status
O00049004,107159.0,P00415,3,2026-09-10,2026-09-10 01:08:00,CONFIRMED
O00049005,107392.0,P00380,4,2026-08-23,2026-08-23 01:00:00,CANCELLED
O00049006,100583.0,P00912,5,2026-09-04,2026-09-04 12:19:00,PLACED
O00049007,103239.0,P00424,3,2026-08-01,2026-08-01 14:31:00,PLACED
O00049008,101148.0,P00258,4,2026-08-28,2026-08-28 18:30:00,PLACED
O00049009,101972.0,P00418,1,2026-08-27,2026-08-27 05:55:00,CANCELLED
O00049010,106226.0,P00828,5,2026-08-28,2026-08-28 17:06:00,SHIPPED
O00049011,109520.0,P00087,1,2026-08-30,2026-08-30 10:01:00,DELIVERED
O00049012,103799.0,P00325,1,2026-08-23,2026-08-23 21:17:00,CANCELLED
O00049013,103095.0,P00816,3,2026-08-21,2026-08-21 16:27:00,SHIPPED
O00049014,103917.0,P00919,4,2026-09-04,2026-09-04 07:46:00,PLACED
O00049015,106043.0,P00731,5,2026-08-19,2026-08-19 19:49:00,DELIVERED
O00049016,105792.0,P00222,5,2026-08-08,2026-08-08 21:05:00,SHIPPED
O00049017,102862.0,P00561,5,2026-09-10,2026-09-10 00:29:00,SHIPPED
O00049018,109310.0,P00003,1,2026-08-18,2026-08-18 05:48:00,CANCELLED
O00049019,107102.0,P00668,4,2026-08-23,2026-08-23 06:16:00,DELIVERED
O00049020,107320.0,P00872,2,2026-09-04,2026-09-04 04:45:00,DELIVERED
O00049021,107172.0,P00392,1,2026-08-12,2026-08-12 17:31:00,PLACED
O00049022,100051.0,P00191,3,2026-08-08,2026-08-08 10:59:00,PLACED
O00049023,107753.0,P00596,4,2026-08-13,2026-08-13 14:31:00,PLACED
O00049024,106782.0,P00966,5,2026-08-21,2026-08-21 08:15:00,DELIVERED
O00049025,105201.0,P00704,3,2026-08-03,2026-08-03 23:14:00,PLACED
O00049026,109666.0,P00325,3,2026-08-12,2026-08-12 08:41:00,DELIVERED
O00049027,102368.0,P00450,3,2026-08-30,2026-08-30 17:48:00,DELIVERED
O00049028,104719.0,P00001,5,2026-08-07,2026-08-07 21:45:00,PLACED
O00049029,107809.0,P00284,5,2026-08-14,2026-08-14 21:56:00,DELIVERED
O00049030,105430.0,P00046,5,2026-08-17,2026-08-17 15:09:00,CONFIRMED
O00049031,102662.0,P00206,4,2026-08-28,2026-08-28 10:16:00,PLACED
O00049032,101287.0,P00184,1,2026-09-02,2026-09-02 05:52:00,SHIPPED
O00049033,104035.0,P00690,4,2026-08-10,2026-08-10 14:10:00,SHIPPED
O00049034,107013.0,P00891,3,2026-09-11,2026-09-11 11:06:00,PLACED
O00049035,102157.0,P00936,2,2026-08-13,2026-08-13 10:51:00,SHIPPED
O00049036,105759.0,P00391,3,2026-08-05,2026-08-05 13:10:00,CONFIRMED
O00049037,107442.0,P00704,3,2026-08-11,2026-08-11 07:22:00,SHIPPED
O00049038,102230.0,P00699,4,2026-08-01,2026-08-01 12:13:00,DELIVERED
O00049039,100093.0,P00931,3,2026-08-07,2026-08-07 23:40:00,CONFIRMED
O00049040,104171.0,P00608,2,2026-09-03,2026-09-03 15:08:00,PLACED
O00049041,107414.0,P00348,5,2026-09-05,2026-09-05 16:21:00,SHIPPED
O00049042,108145.0,P00091,4,2026-09-11,2026-09-11 13:40:00,PLACED
O00049043,105040.0,P00517,5,2026-08-30,2026-08-30 00:28:00,PLACED
O00049044,104717.0,P00976,1,2026-08-16,2026-08-16 21:22:00,CANCELLED
O00049045,107032.0,P00107,2,2026-08-01,2026-08-01 14:00:00,SHIPPED
O00049046,105683.0,P00692,3,2026-08-09,2026-08-09 02:49:00,SHIPPED
O00049047,104621.0,P00359,1,2026-09-03,2026-09-03 23:50:00,CONFIRMED
O00049048,108958.0,P00686,5,2026-08-11,2026-08-11 17:12:00,DELIVERED
O00049049,104456.0,P00719,5,2026-08-28,2026-08-28 00:47:00,CONFIRMED
O00049050,105899.0,P00002,3,2026-08-31,2026-08-31 11:53:00,DELIVERED
O00049051,107428.0,P00513,2,2026-08-18,2026-08-18 11:54:00,SHIPPED
O00049052,106357.0,P00368,5,2026-09-09,2026-09-09 23:47:00,SHIPPED
O00049053,104921.0,P00662,5,2026-08-20,2026-08-20 23:24:00,SHIPPED
O00049054,107945.0,P00636,2,2026-08-08,2026-08-08 18:20:00,DELIVERED
O00049055,101992.0,P00919,1,2026-08-13,2026-08-13 03:36:00,CONFIRMED
O00049056,107362.0,P00780,1,2026-08-05,2026-08-05 06:12:00,DELIVERED
O00049057,107354.0,P00617,2,2026-09-03,2026-09-03 01:45:00,DELIVERED
O00049058,105973.0,P00042,5,2026-08-05,2026-08-05 10:04:00,SHIPPED
O00049059,108374.0,P00330,3,2026-08-14,2026-08-14 17:48:00,CONFIRMED
O00049060,100816.0,P00543,3,2026-09-02,2026-09-02 20:17:00,DELIVERED
O00049061,104452.0,P00796,5,2026-08-19,2026-08-19 01:57:00,CONFIRMED
O00049062,106527.0,P00667,1,2026-09-11,2026-09-11 23:15:00,SHIPPED
O00049063,100905.0,P00932,2,2026-08-17,2026-08-17 04:23:00,CANCELLED
O00049064,107396.0,P00969,1,2026-08-22,2026-08-22 19:34:00,SHIPPED
O00049065,107509.0,P00528,4,2026-09-10,2026-09-10 16:27:00,DELIVERED
O00049066,101102.0,P00970,3,2026-09-01,2026-09-01 06:16:00,DELIVERED
O00049067,107888.0,P00450,3,2026-08-08,2026-08-08 04:03:00,PLACED
O00049068,107568.0,P00720,2,2026-08-02,2026-08-02 19:37:00,CANCELLED
O00049069,105286.0,P00100,2,2026-09-06,2026-09-06 13:21:00,CONFIRMED
O00049070,105793.0,P00889,2,2026-08-20,2026-08-20 17:14:00,DELIVERED
O00049071,102214.0,P00482,2,2026-09-07,2026-09-07 14:51:00,PLACED
O00049072,104892.0,P00674,1,2026-08-02,2026-08-02 03:04:00,SHIPPED
O00049073,100287.0,P00943,4,2026-08-09,2026-08-09 08:12:00,CONFIRMED
O00049074,100359.0,P00509,2,2026-08-28,2026-08-28 06:44:00,DELIVERED
O00049075,104121.0,P00286,1,2026-08-28,2026-08-28 20:39:00,CONFIRMED
O00049076,102325.0,P00749,3,2026-08-31,2026-08-31 01:45:00,SHIPPED
O00049077,100387.0,P00915,5,2026-09-02,2026-09-02 06:44:00,CONFIRMED
O00049078,109048.0,P00656,3,2026-09-09,2026-09-09 05:54:00,SHIPPED
O00049079,101992.0,P00144,4,2026-08-25,2026-08-25 06:40:00,SHIPPED
O00049080,100510.0,P00907,1,2026-08-16,2026-08-16 02:09:00,CANCELLED
O00049081,107992.0,P00207,3,2026-09-02,2026-09-02 02:42:00,SHIPPED
O00049082,109987.0,P00542,3,2026-08-18,2026-08-18 05:04:00,CONFIRMED
O00049083,105168.0,P00337,5,2026-08-24,2026-08-24 23:23:00,DELIVERED
O00049084,106561.0,P00291,4,2026-08-21,2026-08-21 18:07:00,PLACED
O00049085,106893.0,P00265,4,2026-08-07,2026-08-07 17:40:00,PLACED
O00049086,108093.0,P00224,4,2026-08-24,2026-08-24 10:16:00,CANCELLED
O00049087,103492.0,P00408,2,2026-08-21,2026-08-21 15:39:00,CONFIRMED
O00049088,100549.0,P00161,5,2026-09-09,2026-09-09 13:40:00,CONFIRMED
O00049089,107563.0,P00669,5,2026-08-24,2026-08-24 03:58:00,PLACED
O00049090,100122.0,P00456,2,2026-08-05,2026-08-05 16:52:00,CANCELLED
O00049091,102631.0,P00505,3,2026-08-05,2026-08-05 04:08:00,DELIVERED
O00049092,101213.0,P00032,2,2026-08-02,2026-08-02 06:00:00,CONFIRMED
O00049093,109020.0,P00044,1,2026-08-28,2026-08-28 09:37:00,CANCELLED
O00049094,104917.0,P00493,4,2026-08-09,2026-08-09 12:59:00,CANCELLED
O00049095,109106.0,P00989,2,2026-08-06,2026-08-06 23:51:00,CANCELLED
O00049096,108746.0,P00911,2,2026-08-03,2026-08-03 17:26:00,SHIPPED
O00049097,103537.0,P00125,1,2026-08-02,2026-08-02 05:19:00,CONFIRMED
O00049098,102245.0,P00235,2,2026-08-22,2026-08-22 06:13:00,CANCELLED
O00049099,101674.0,P00476,5,2026-08-15,2026-08-15 04:38:00,PLACED
O00049100,104528.0,P00676,1,2026-08-26,2026-08-26 06:28:00,DELIVERED
O00049101,102598.0,P00818,4,2026-09-03,2026-09-03 18:57:00,PLACED
O00049102,106754.0,P00763,2,2026-09-02,2026-09-02 01:12:00,CANCELLED
O00049103,105053.0,P00268,2,2026-08-20,2026-08-20 12:30:00,CONFIRMED
O00049104,103811.0,P00614,2,2026-09-06,2026-09-06 10:16:00,DELIVERED
O00049105,103891.0,P00234,3,2026-08-29,2026-08-29 20:00:00,CANCELLED
O00049106,102181.0,P00555,4,2026-08-27,2026-08-27 19:41:00,CANCELLED
O00049107,109887.0,P00550,5,2026-09-04,2026-09-04 21:25:00,DELIVERED
O00049108,105871.0,P00363,4,2026-09-07,2026-09-07 20:15:00,CONFIRMED
O00049109,106952.0,P00974,1,2026-08-12,2026-08-12 15:54:00,SHIPPED
O00049110,104624.0,P00379,3,2026-08-24,2026-08-24 16:05:00,CONFIRMED
O00049111,108129.0,P00186,3,2026-08-31,2026-08-31 09:44:00,SHIPPED
O00049112,103345.0,P00539,1,2026-09-07,2026-09-07 09:06:00,CONFIRMED
O00049113,109227.0,P00669,4,2026-08-25,2026-08-25 22:14:00,SHIPPED
O00049114,101887.0,P00303,5,2026-08-06,2026-08-06 19:34:00,CANCELLED
O00049115,101245.0,P00055,1,2026-08-14,2026-08-14 11:32:00,PLACED
O00049116,101676.0,P00562,4,2026-08-02,2026-08-02 08:05:00,CONFIRMED
O00049117,105005.0,P00517,2,2026-09-10,2026-09-10 07:08:00,DELIVERED
O00049118,102375.0,P00324,1,2026-08-19,2026-08-19 02:06:00,CONFIRMED
O00049119,105835.0,P00796,5,2026-09-04,2026-09-04 13:51:00,DELIVERED
O00049120,105658.0,P00310,3,2026-08-17,2026-08-17 02:52:00,CONFIRMED
O00049121,106070.0,P00516,3,2026-09-02,2026-09-02 23:04:00,DELIVERED
O00049122,101620.0,P00967,2,2026-09-10,2026-09-10 03:17:00,CONFIRMED
O00049123,102095.0,P00651,1,2026-08-16,2026-08-16 11:44:00,PLACED
O00049124,101240.0,P00113,3,2026-09-08,2026-09-08 19:13:00,PLACED
O00049125,100042.0,P00695,3,2026-08-07,2026-08-07 20:25:00,CONFIRMED
O00049126,109990.0,P00709,4,2026-09-07,2026-09-07 06:34:00,CANCELLED
O00049127,108043.0,P00560,2,2026-08-12,2026-08-12 15:42:00,CANCELLED
O00049128,108612.0,P00998,4,2026-08-07,2026-08-07 21:13:00,CONFIRMED
O00049129,100161.0,P00165,3,2026-08-27,2026-08-27 11:31:00,CONFIRMED
O00049130,102001.0,P00876,4,2026-08-06,2026-08-06 07:18:00,SHIPPED
O00049131,103012.0,P00061,5,2026-08-14,2026-08-14 18:21:00,SHIPPED
O00049132,104914.0,P00127,1,2026-08-21,2026-08-21 20:29:00,CANCELLED
O00049133,108129.0,P00901,1,2026-08-15,2026-08-15 19:46:00,DELIVERED
O00049134,107085.0,P00762,3,2026-08-27,2026-08-27 16:27:00,CANCELLED
O00049135,104428.0,P00915,4,2026-09-07,2026-09-07 18:17:00,DELIVERED
O00049136,100194.0,P00121,3,2026-08-07,2026-08-07 06:33:00,SHIPPED
O00049137,104339.0,P00986,1,2026-09-02,2026-09-02 17:04:00,PLACED
O00049138,104942.0,P00441,3,2026-09-08,2026-09-08 02:34:00,CANCELLED
O00049139,104890.0,P00748,4,2026-08-20,2026-08-20 16:39:00,DELIVERED
O00049140,106921.0,P00753,5,2026-08-22,2026-08-22 07:14:00,CONFIRMED
O00049141,102738.0,P00753,4,2026-08-03,2026-08-03 06:43:00,PLACED
O00049142,104104.0,P00034,4,2026-09-05,2026-09-05 02:30:00,DELIVERED
O00049143,105830.0,P00991,3,2026-08-10,2026-08-10 18:08:00,DELIVERED
O00049144,108690.0,P00921,2,2026-08-14,2026-08-14 09:05:00,CONFIRMED
O00049145,100812.0,P00072,2,2026-09-11,2026-09-11 19:08:00,PLACED
O00049146,105774.0,P00050,2,2026-08-11,2026-08-11 14:55:00,CONFIRMED
O00049147,101110.0,P00682,1,2026-08-11,2026-08-11 16:22:00,SHIPPED
O00049148,104566.0,P00553,3,2026-08-01,2026-08-01 18:14:00,PLACED
O00049149,107667.0,P00389,4,2026-08-17,2026-08-17 04:49:00,CANCELLED
O00049150,106090.0,P00950,5,2026-09-08,2026-09-08 23:45:00,CANCELLED
O00049151,109076.0,P00195,1,2026-09-11,2026-09-11 03:18:00,SHIPPED
O00049152,106359.0,P00478,4,2026-08-25,2026-08-25 12:51:00,SHIPPED
O00049153,104869.0,P00615,1,2026-08-13,2026-08-13 20:59:00,SHIPPED
O00049154,100084.0,P00796,3,2026-08-11,2026-08-11 06:10:00,PLACED
O00049155,105578.0,P00069,3,2026-08-22,2026-08-22 23:56:00,CONFIRMED
O00049156,102101.0,P01000,4,2026-08-26,2026-08-26 02:01:00,SHIPPED
O00049157,102870.0,P00553,2,2026-08-10,2026-08-10 12:21:00,SHIPPED
O00049158,109871.0,P00485,5,2026-08-06,2026-08-06 18:17:00,SHIPPED
O00049159,103329.0,P00983,2,2026-09-07,2026-09-07 04:51:00,SHIPPED
O00049160,106132.0,P00104,1,2026-08-09,2026-08-09 00:15:00,CONFIRMED
O00049161,109677.0,P00733,1,2026-08-25,2026-08-25 17:33:00,PLACED
O00049162,108740.0,P00942,4,2026-09-09,2026-09-09 23:21:00,PLACED
O00049163,101601.0,P00019,3,2026-08-28,2026-08-28 09:39:00,DELIVERED
O00049164,100182.0,P00988,3,2026-08-15,2026-08-15 17:00:00,CANCELLED
O00049165,101248.0,P00647,4,2026-08-05,2026-08-05 18:16:00,CANCELLED
O00049166,102393.0,P00405,4,2026-09-03,2026-09-03 06:49:00,PLACED
O00049167,107121.0,P00668,4,2026-08-02,2026-08-02 14:41:00,PLACED
O00049168,101722.0,P00441,3,2026-08-12,2026-08-12 06:10:00,CONFIRMED
O00049169,100655.0,P00451,2,2026-08-03,2026-08-03 06:11:00,DELIVERED
O00049170,105553.0,P00976,4,2026-08-22,2026-08-22 03:06:00,CANCELLED
O00049171,104182.0,P00792,5,2026-08-06,2026-08-06 12:43:00,PLACED
O00049172,107721.0,P00864,3,2026-08-06,2026-08-06 04:29:00,PLACED
O00049173,102972.0,P00653,3,2026-08-24,2026-08-24 00:13:00,CANCELLED
O00049174,109612.0,P00714,5,2026-09-05,2026-09-05 21:51:00,SHIPPED
O00049175,106980.0,P00291,4,2026-08-06,2026-08-06 00:41:00,SHIPPED
O00049176,102582.0,P00282,4,2026-08-23,2026-08-23 16:59:00,PLACED
O00049177,109758.0,P00414,2,2026-08-19,2026-08-19 06:44:00,CONFIRMED
O00049178,100779.0,P00391,3,2026-09-05,2026-09-05 21:10:00,CONFIRMED
O00049179,107038.0,P00062,3,2026-08-24,2026-08-24 20:59:00,PLACED
O00049180,106015.0,P00571,5,2026-09-07,2026-09-07 03:04:00,PLACED
O00049181,102004.0,P00068,1,2026-08-28,2026-08-28 02:32:00,PLACED
O00049182,109092.0,P00660,2,2026-08-04,2026-08-04 02:13:00,SHIPPED
O00049183,102737.0,P00571,4,2026-09-09,2026-09-09 06:39:00,CONFIRMED
O00049184,100535.0,P00981,3,2026-08-18,2026-08-18 16:32:00,PLACED
O00049185,103476.0,P00917,4,2026-08-22,2026-08-22 19:08:00,SHIPPED
O00049186,105559.0,P00547,3,2026-09-01,2026-09-01 12:28:00,SHIPPED
O00049187,104513.0,P00862,4,2026-08-07,2026-08-07 01:11:00,PLACED
O00049188,103207.0,P00245,5,2026-09-03,2026-09-03 23:51:00,DELIVERED
O00049189,106729.0,P00780,4,2026-08-10,2026-08-10 07:50:00,CONFIRMED
O00049190,107730.0,P00479,2,2026-08-08,2026-08-08 02:29:00,DELIVERED
O00049191,107403.0,P00354,1,2026-08-01,2026-08-01 15:08:00,SHIPPED
O00049192,101926.0,P00668,3,2026-08-12,2026-08-12 21:59:00,DELIVERED
O00049193,101612.0,P00707,5,2026-09-06,2026-09-06 16:53:00,CANCELLED
O00049194,102551.0,P00228,5,2026-08-23,2026-08-23 10:37:00,CONFIRMED
O00049195,108206.0,P00933,2,2026-08-06,2026-08-06 11:07:00,PLACED
O00049196,103838.0,P00333,2,2026-09-09,2026-09-09 14:23:00,SHIPPED
O00049197,104697.0,P00315,5,2026-08-01,2026-08-01 00:07:00,CONFIRMED
O00049198,104061.0,P00682,5,2026-09-03,2026-09-03 23:20:00,SHIPPED
O00049199,107029.0,P00571,1,2026-08-30,2026-08-30 08:15:00,PLACED
O00049200,103867.0,P00667,1,2026-09-08,2026-09-08 12:48:00,PLACED
O00049201,103254.0,P00665,5,2026-08-21,2026-08-21 09:38:00,PLACED
O00049202,102329.0,P00722,4,2026-08-14,2026-08-14 14:31:00,DELIVERED
O00049203,102436.0,P00224,1,2026-08-10,2026-08-10 03:19:00,PLACED
O00049204,100719.0,P00306,4,2026-09-11,2026-09-11 17:04:00,CONFIRMED
O00049205,103629.0,P00912,5,2026-08-07,2026-08-07 20:06:00,SHIPPED
O00049206,104869.0,P00297,4,2026-09-02,2026-09-02 06:27:00,DELIVERED
O00049207,108596.0,P00096,2,2026-08-13,2026-08-13 18:21:00,SHIPPED
O00049208,108223.0,P00153,1,2026-09-02,2026-09-02 15:44:00,SHIPPED
O00049209,109360.0,P00464,2,2026-08-18,2026-08-18 15:34:00,PLACED
O00049210,102175.0,P00486,4,2026-09-07,2026-09-07 08:00:00,PLACED
O00049211,106213.0,P00448,3,2026-08-09,2026-08-09 12:07:00,DELIVERED
O00049212,107704.0,P00510,4,2026-08-17,2026-08-17 04:56:00,PLACED
O00049213,108262.0,P00024,3,2026-09-10,2026-09-10 07:36:00,DELIVERED
O00049214,102598.0,P00257,2,2026-08-12,2026-08-12 15:46:00,DELIVERED
O00049215,104199.0,P00127,1,2026-08-23,2026-08-23 03:45:00,PLACED
O00049216,103091.0,P00124,4,2026-08-23,2026-08-23 06:57:00,CONFIRMED
O00049217,101698.0,P00350,5,2026-09-11,2026-09-11 20:04:00,DELIVERED
O00049218,105993.0,P00493,4,2026-08-30,2026-08-30 21:44:00,CANCELLED
O00049219,108368.0,P00074,1,2026-08-30,2026-08-30 01:37:00,CANCELLED
O00049220,100044.0,P00580,2,2026-09-01,2026-09-01 07:36:00,SHIPPED
O00049221,104721.0,P00778,4,2026-09-08,2026-09-08 13:23:00,CONFIRMED
O00049222,101407.0,P00947,5,2026-08-19,2026-08-19 14:22:00,PLACED
O00049223,103890.0,P00295,2,2026-08-28,2026-08-28 19:35:00,PLACED
O00049224,107504.0,P00464,3,2026-08-04,2026-08-04 11:01:00,DELIVERED
O00049225,100398.0,P00626,2,2026-08-15,2026-08-15 16:39:00,CANCELLED
O00049226,100537.0,P00686,2,2026-09-05,2026-09-05 05:19:00,SHIPPED
O00049227,106088.0,P00883,3,2026-09-04,2026-09-04 23:42:00,SHIPPED
O00049228,109173.0,P00159,4,2026-08-11,2026-08-11 07:28:00,CONFIRMED
O00049229,106316.0,P00923,4,2026-09-04,2026-09-04 03:03:00,DELIVERED
O00049230,106359.0,P00548,2,2026-08-11,2026-08-11 11:58:00,PLACED
O00049231,104670.0,P00932,1,2026-09-05,2026-09-05 05:45:00,CANCELLED
O00049232,105210.0,P00155,3,2026-08-04,2026-08-04 19:07:00,CONFIRMED
O00049233,100577.0,P00899,4,2026-08-10,2026-08-10 12:06:00,SHIPPED
O00049234,106486.0,P00715,1,2026-08-18,2026-08-18 18:24:00,PLACED
O00049235,101443.0,P00519,4,2026-08-28,2026-08-28 05:00:00,CANCELLED
O00049236,103636.0,P00071,4,2026-08-25,2026-08-25 20:54:00,CANCELLED
O00049237,102083.0,P00673,4,2026-08-12,2026-08-12 01:15:00,SHIPPED
O00049238,103371.0,P00543,3,2026-08-30,2026-08-30 18:20:00,CONFIRMED
O00049239,106526.0,P00653,1,2026-09-02,2026-09-02 14:20:00,CONFIRMED
O00049240,108985.0,P00251,4,2026-08-09,2026-08-09 21:15:00,CANCELLED
O00049241,106252.0,P00102,2,2026-09-01,2026-09-01 19:21:00,CONFIRMED
O00049242,103268.0,P00684,1,2026-08-26,2026-08-26 21:05:00,DELIVERED
O00049243,109348.0,P00466,5,2026-08-04,2026-08-04 14:01:00,PLACED
O00049244,104244.0,P00653,4,2026-09-06,2026-09-06 01:09:00,PLACED
O00049245,103167.0,P00041,3,2026-08-15,2026-08-15 02:21:00,PLACED
O00049246,106738.0,P00341,3,2026-08-09,2026-08-09 14:52:00,CONFIRMED
O00049247,102913.0,P00960,2,2026-08-23,2026-08-23 03:18:00,CANCELLED
O00049248,102717.0,P00586,3,2026-08-08,2026-08-08 11:56:00,CONFIRMED
O00049249,101717.0,P00299,3,2026-08-23,2026-08-23 02:29:00,SHIPPED
O00049250,102323.0,P00310,5,2026-09-11,2026-09-11 23:17:00,CONFIRMED
O00049251,105721.0,P00125,4,2026-09-06,2026-09-06 16:26:00,CANCELLED
O00049252,102048.0,P00738,3,2026-08-30,2026-08-30 11:00:00,PLACED
O00049253,103080.0,P00175,4,2026-08-04,2026-08-04 22:33:00,CANCELLED
O00049254,104975.0,P00969,3,2026-09-11,2026-09-11 01:45:00,CONFIRMED
O00049255,107995.0,P00990,4,2026-08-19,2026-08-19 00:29:00,PLACED
O00049256,102510.0,P00533,3,2026-08-02,2026-08-02 17:13:00,PLACED
O00049257,107478.0,P00365,3,2026-08-04,2026-08-04 12:33:00,CANCELLED
O00049258,109624.0,P00530,5,2026-08-31,2026-08-31 09:08:00,DELIVERED
O00049259,102401.0,P00460,1,2026-08-06,2026-08-06 14:48:00,CANCELLED
O00049260,104791.0,P00693,5,2026-08-23,2026-08-23 01:31:00,CONFIRMED
O00049261,103560.0,P00411,5,2026-08-27,2026-08-27 18:03:00,DELIVERED
O00049262,104109.0,P00619,2,2026-08-08,2026-08-08 06:32:00,SHIPPED
O00049263,106567.0,P00932,3,2026-08-01,2026-08-01 06:08:00,SHIPPED
O00049264,101882.0,P00091,1,2026-08-26,2026-08-26 14:24:00,SHIPPED
O00049265,109666.0,P00563,5,2026-08-28,2026-08-28 10:35:00,DELIVERED
O00049266,100298.0,P00874,4,2026-08-20,2026-08-20 16:02:00,CONFIRMED
O00049267,101286.0,P00082,5,2026-08-04,2026-08-04 16:36:00,CONFIRMED
O00049268,104197.0,P00727,5,2026-08-23,2026-08-23 21:53:00,DELIVERED
O00049269,109345.0,P00124,2,2026-08-12,2026-08-12 06:05:00,CANCELLED
O00049270,109288.0,P00932,5,2026-09-04,2026-09-04 06:59:00,CONFIRMED
O00049271,103028.0,P00891,4,2026-09-09,2026-09-09 00:31:00,CANCELLED
O00049272,107671.0,P00780,5,2026-08-23,2026-08-23 19:36:00,SHIPPED
O00049273,106753.0,P00578,1,2026-08-20,2026-08-20 22:58:00,CONFIRMED
O00049274,101069.0,P00356,4,2026-09-07,2026-09-07 17:54:00,CONFIRMED
O00049275,109707.0,P00266,1,2026-08-22,2026-08-22 15:34:00,SHIPPED
O00049276,105375.0,P00122,1,2026-08-06,2026-08-06 05:35:00,PLACED
O00049277,104953.0,P00810,2,2026-08-22,2026-08-22 06:28:00,PLACED
O00049278,104224.0,P00015,5,2026-08-05,2026-08-05 15:57:00,SHIPPED
O00049279,101929.0,P00522,3,2026-08-30,2026-08-30 16:18:00,DELIVERED
O00049280,106433.0,P00084,1,2026-09-04,2026-09-04 05:29:00,PLACED
O00049281,103484.0,P00624,4,2026-09-05,2026-09-05 01:29:00,CANCELLED
O00049282,106844.0,P00649,3,2026-09-03,2026-09-03 05:51:00,SHIPPED
O00049283,109604.0,P00748,4,2026-09-08,2026-09-08 09:33:00,PLACED
O00049284,109417.0,P00576,5,2026-09-01,2026-09-01 22:34:00,CANCELLED
O00049285,102029.0,P00783,4,2026-08-17,2026-08-17 03:33:00,CANCELLED
O00049286,107332.0,P00689,3,2026-08-31,2026-08-31 12:33:00,SHIPPED
O00049287,106613.0,P00255,4,2026-09-11,2026-09-11 21:55:00,DELIVERED
O00049288,109470.0,P00429,3,2026-08-11,2026-08-11 05:53:00,CANCELLED
O00049289,109335.0,P00596,3,2026-09-09,2026-09-09 06:58:00,DELIVERED
O00049290,102636.0,P00036,2,2026-08-23,2026-08-23 05:12:00,SHIPPED
O00049291,108381.0,P00791,3,2026-08-29,2026-08-29 06:44:00,PLACED
O00049292,107168.0,P00611,4,2026-08-18,2026-08-18 14:45:00,DELIVERED
O00049293,106443.0,P00317,4,2026-08-03,2026-08-03 19:23:00,PLACED
O00049294,100975.0,P00621,3,2026-08-01,2026-08-01 09:32:00,CONFIRMED
O00049295,105386.0,P00062,1,2026-08-06,2026-08-06 06:17:00,CANCELLED
O00049296,100195.0,P00099,2,2026-08-01,2026-08-01 11:20:00,PLACED
O00049297,101938.0,P00202,3,2026-08-23,2026-08-23 13:24:00,CONFIRMED
O00049298,104252.0,P00138,5,2026-09-10,2026-09-10 11:50:00,SHIPPED
O00049299,104148.0,P00114,3,2026-09-05,2026-09-05 21:34:00,DELIVERED
O00049300,103947.0,P00564,3,2026-08-25,2026-08-25 08:18:00,CONFIRMED
O00049301,106166.0,P00876,5,2026-08-22,2026-08-22 11:13:00,PLACED
O00049302,101006.0,P00047,1,2026-08-01,2026-08-01 07:44:00,CANCELLED
O00049303,102081.0,P00896,4,2026-09-08,2026-09-08 16:31:00,PLACED
O00049304,103177.0,P00263,1,2026-08-21,2026-08-21 07:10:00,DELIVERED
O00049305,101388.0,P00752,2,2026-08-24,2026-08-24 19:56:00,SHIPPED
O00049306,103334.0,P00214,3,2026-08-31,2026-08-31 01:38:00,CONFIRMED
O00049307,109300.0,P00003,1,2026-08-09,2026-08-09 01:38:00,DELIVERED
O00049308,104735.0,P00609,2,2026-08-07,2026-08-07 10:24:00,DELIVERED
O00049309,108614.0,P00071,1,2026-09-06,2026-09-06 14:40:00,PLACED
O00049310,105025.0,P00351,5,2026-08-03,2026-08-03 13:01:00,PLACED
O00049311,101084.0,P00277,4,2026-09-05,2026-09-05 00:39:00,DELIVERED
O00049312,108357.0,P00220,3,2026-08-23,2026-08-23 14:07:00,CANCELLED
O00049313,104121.0,P00805,4,2026-08-11,2026-08-11 16:08:00,SHIPPED
O00049314,101255.0,P00038,1,2026-08-28,2026-08-28 02:33:00,DELIVERED
O00049315,107208.0,P00152,1,2026-08-29,2026-08-29 18:43:00,DELIVERED
O00049316,108298.0,P00191,4,2026-08-18,2026-08-18 05:54:00,DELIVERED
O00049317,100238.0,P00685,2,2026-08-19,2026-08-19 08:46:00,PLACED
O00049318,106365.0,P00847,1,2026-08-03,2026-08-03 05:21:00,DELIVERED
O00049319,102829.0,P00906,3,2026-08-17,2026-08-17 08:45:00,DELIVERED
O00049320,105374.0,P00990,5,2026-08-09,2026-08-09 12:47:00,CONFIRMED
O00049321,100292.0,P00050,1,2026-08-18,2026-08-18 13:39:00,DELIVERED
O00049322,100781.0,P00121,4,2026-08-02,2026-08-02 19:07:00,SHIPPED
O00049323,108044.0,P00418,1,2026-08-08,2026-08-08 10:48:00,CANCELLED
O00049324,107691.0,P00840,4,2026-08-05,2026-08-05 08:37:00,PLACED
O00049325,104330.0,P00437,3,2026-08-25,2026-08-25 05:02:00,PLACED
O00049326,103347.0,P00977,2,2026-08-31,2026-08-31 15:09:00,DELIVERED
O00049327,103786.0,P00738,3,2026-08-01,2026-08-01 20:17:00,DELIVERED
O00049328,100564.0,P00570,1,2026-08-25,2026-08-25 14:31:00,SHIPPED
O00049329,102885.0,P00591,4,2026-08-21,2026-08-21 20:24:00,CONFIRMED
